		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
001000111   22   27   25   26   25   22   25   28  1.478387 0.993061 SUCCESS  32
001001011   27   24   23   28   28   35   28   21  7.276006 0.507168 SUCCESS  33
001001101   26   28   29   23   36   24   22   22  7.834717 0.449780 SUCCESS  34
001001111   36   20   26   21   22   19   22   21  9.331453 0.315111 SUCCESS  35
001010011   21   24   17   27   24   26   20   23  4.119686 0.846167 SUCCESS  36
001010101   16   22   27   20   25   14   29   24  9.838530 0.276542 SUCCESS  37
001010111   27   38   19   27   29   23   26   25 10.750076 0.216266 SUCCESS  38
001011011   33   21   20   20   28   25   33   23  9.045478 0.338474 SUCCESS  39
001011101   27   30   14   23   22   20   21   20  8.652262 0.372474 SUCCESS  40
001011111   27   23   25   18   27   31   16   31  9.087183 0.334995 SUCCESS  41
001100101   26   24   13   24   22   26   19   20  8.033311 0.430223 SUCCESS  42
001100111   30   25   23   19   26   26   29   22  4.020389 0.855279 SUCCESS  43
001101011   23   27   17   22   39   19   19   24 14.441275 0.070964 SUCCESS  44
001101101   15   23   16   27   18   27   25   13 14.641193 0.066509 SUCCESS  45
001101111   26   27   26   22   27   30   19   22  3.842317 0.871062 SUCCESS  46
001110101   30   26   23   29   23   26   23   21  3.181661 0.922445 SUCCESS  47
001110111   18   24   26   23   29   34   25   26  6.859621 0.551852 SUCCESS  48
001111011   36   17   27   18   22   23   22   21 11.102249 0.195973 SUCCESS  49
001111101   19   26   27   18   17   26   22   25  6.051344 0.641481 SUCCESS  50
001111111   32   20   14   24   22   25   21   28  9.153381 0.329523 SUCCESS  51
010000011   18   32   26   34   19   30   24   29 11.664932 0.166792 SUCCESS  52
010000111   26   21   27   17   20   27   17   31  8.475514 0.388450 SUCCESS  53
010001011   24   23   25   23   23   26   23   28  1.011691 0.998173 SUCCESS  54
010001111   28   24   24   22   24   20   22   33  5.011373 0.756360 SUCCESS  55
010010011   23   26   35   26   22   24   28   20  6.681548 0.571348 SUCCESS  56
010010111   27   24   19   30   26   24   17   26  5.400617 0.714024 SUCCESS  57
010011011   22   24   30   26   24   26   23   21  2.376032 0.967261 SUCCESS  58
010011111   37   25   23   23   23   20   17   24 10.137083 0.255536 SUCCESS  59
010100011   24   24   21   20   23   33   18   21  6.763634 0.562336 SUCCESS  60
010100111   24   21   26   28   26   30   20   25  3.427256 0.904761 SUCCESS  61
010101011   17   21   22   25   25   17   24   27  5.695198 0.681331 SUCCESS  62
010101111   29   30   19   32   29   26   20   24  7.741378 0.459132 SUCCESS  63
010110011   15   19   22   23   29   28   25   29  7.662602 0.467102 SUCCESS  64
010110111   30   17   19   20   28   22   29   22  7.636785 0.469729 SUCCESS  65
010111011   23   39   15   23   21   23   21   14 18.583283 0.017254 SUCCESS  66
010111111   21   29   20   34   31   29   15   27 12.884299 0.115893 SUCCESS  67
011000111   15   28   32   26   22   23   28   26  7.833393 0.449912 SUCCESS  68
011001111   23   22   27   17   23   23   23   20  4.000530 0.857076 SUCCESS  69
011010111   20   24   24   27   36   21   16   25 10.315155 0.243599 SUCCESS  70
011011111   22   31   22   25   23   23   28   22  3.308099 0.913562 SUCCESS  71
011101111   16   33   23   21   28   28   17   26 10.221816 0.249801 SUCCESS  72
011111111   28   25   22   25   22   23   19   31  4.231561 0.835650 SUCCESS  73
100000000   24   21   19   26   23   31   35   18 10.264845 0.246927 SUCCESS  74
100010000   30   17   21   26   32   20   31   22  9.604189 0.293912 SUCCESS  75
100100000   28   26   20   19   28   26   25   24  3.392833 0.907346 SUCCESS  76
100101000   30   25   27   27   28   30   28   23  4.429493 0.816445 SUCCESS  77
100110000   27   29   16   21   21   27   33   20  9.391694 0.310338 SUCCESS  78
100111000   25   21   24   25   25   18   36   23  8.061776 0.427459 SUCCESS  79
101000000   28   25   29   30   23   25   31   13 10.240352 0.248560 SUCCESS  80
101000100   24   25   27   25   39   22   34   26 13.615125 0.092365 SUCCESS  81
101001000   21   27   23   23   22   20   32   19  5.687917 0.682143 SUCCESS  82
101001100   28   31   17   17   16   29   16   21 14.396923 0.071989 SUCCESS  83
101010000   23   31   21   28   19   24   19   24  5.450928 0.708471 SUCCESS  84
101010100   22   27   33   21   21   22   25   29  5.799791 0.669647 SUCCESS  85
101011000   28   20   23   30   20   20   23   28  5.053078 0.751888 SUCCESS  86
101011100   24   30   14   17   29   19   28   28 11.467000 0.176616 SUCCESS  87
101100000   22   26   32   23   15   24   28   27  7.468642 0.487013 SUCCESS  88
101100100   25   30   29   29   25   30   29   18  7.115145 0.524262 SUCCESS  89
101101000   31   28   33   30   28   22   33   22 11.031418 0.199925 SUCCESS  90
101101100   25   18   19   22   20   24   32   27  6.789451 0.559511 SUCCESS  91
101110000   17   21   14   26   32   31   16   17 17.099786 0.029087 SUCCESS  92
101110100   25   19   24   18   23   21   21   21  4.542030 0.805214 SUCCESS  93
101111000   28   27   25   29   27   23   19   16  6.341291 0.609060 SUCCESS  94
101111100   32   21   20   23   27   35   24   29  9.792191 0.279915 SUCCESS  95
110000000   20   21   28   21   15   29   34   20 11.712595 0.164495 SUCCESS  96
110000010   22   16   23   24   25   22   26   20  4.508931 0.808539 SUCCESS  97
110000100   26   14   19   22   28   22   25   31  8.823053 0.357442 SUCCESS  98
110001000   33   16   17   25   26   28   28   19 10.899684 0.207448 SUCCESS  99
110001010   26   35   25   21   26   32   21   28  8.970674 0.344776 SUCCESS 100
110010000   28   29   18   18   25   25   19   27  6.467729 0.594989 SUCCESS 101
110010010   30   31   25   24   23   14   38   27 15.986336 0.042576 SUCCESS 102
110010100   25   23   16   29   15   34   17   26 14.059313 0.080232 SUCCESS 103
110011000   25   27   27   26   25   29   29   18  4.241491 0.834704 SUCCESS 104
110011010   24   27   27   23   27   20   20   26  2.697754 0.951871 SUCCESS 105
110100000   30   33   24   28   22   32   22   19  9.190452 0.326485 SUCCESS 106
110100010   17   27   23   22   31   22   30   34 10.257563 0.247412 SUCCESS 107
110100100   18   26   24   21   22   32   27   27  5.604507 0.691436 SUCCESS 108
110101000   24   34   27   33   29   23   14   20 13.714422 0.089519 SUCCESS 109
110101010   23   26   28   26   21   25   20   32  4.622129 0.797094 SUCCESS 110
110101100   21   15   20   32   30   22   29   27 10.256239 0.247500 SUCCESS 111
110110000   21   20   26   18   17   19   31   32 11.000304 0.201682 SUCCESS 112
110110010   26   31   24   28   20   29   29   17  7.444149 0.489556 SUCCESS 113
110110100   23   20   33   29   20   21   28   26  6.901326 0.547315 SUCCESS 114
110111000   22   23   20   24   31   35   12   14 18.854695 0.015656 SUCCESS 115
110111010   27   25   25   23   18   23   33   27  5.638930 0.687604 SUCCESS 116
110111100   25   27   32   27   26   26   23   20  4.156757 0.842710 SUCCESS 117
111000000   22   21   24   20   28   30   28   14  8.568853 0.379961 SUCCESS 118
111000010   21   22   19   19   30   27   17   25  7.152878 0.520232 SUCCESS 119
111000100   21   19   26   29   28   22   25   20  4.357999 0.823466 SUCCESS 120
111000110   32   22   20   24   29   27   15   22  8.688009 0.369295 SUCCESS 121
111001000   23   24   25   17   23   25   22   28  3.315381 0.913036 SUCCESS 122
111001010   24   19   21   31   16   27   14   29 12.330222 0.137067 SUCCESS 123
111001100   23   30   21   29   27   22   27   21  4.105123 0.847516 SUCCESS 124
111010000   27   29   30   20   18   33   17   28 11.070474 0.197738 SUCCESS 125
111010010   25   29   28   23   25   32   19   22  5.486675 0.704516 SUCCESS 126
111010100   36   32   23   26   27   22   22   18 10.850697 0.210303 SUCCESS 127
111010110   29   20   28   38   22   18   32   28 15.080086 0.057607 SUCCESS 128
111011000   25   25   19   28   28   20   22   28  3.977361 0.859160 SUCCESS 129
111011010   26   21   30   30   22   18   26   28  5.893130 0.659202 SUCCESS 130
111011100   27   23   25   18   25   30   15   14 11.787398 0.160945 SUCCESS 131
111100000   25   23   25   20   27   28   17   17  6.407489 0.601686 SUCCESS 132
111100010   22   26   26   24   27   34   26   23  4.851836 0.773288 SUCCESS 133
111100100   27   22   25   25   27   22   26   27  1.486993 0.992922 SUCCESS 134
111100110   19   18   21   34   29   26   16   25 11.373661 0.181412 SUCCESS 135
111101000   23   39   31   18   21   34   16   36 25.782313 0.001144 FAILURE 136
111101010   28   32   22   30   23   20   17   21  8.281553 0.406462 SUCCESS 137
111101100   25   29   32   22   27   17   23   27  6.579603 0.582592 SUCCESS 138
111101110   35   24   19   24   19   25   19   17 10.813626 0.212485 SUCCESS 139
111110000   26   30   24   25   28   31   16   26  6.952960 0.541716 SUCCESS 140
111110010   30   21   20   27   24   28   17   30  7.129709 0.522705 SUCCESS 141
111110100   30   42   28   17   21   38   18   24 27.392248 0.000605 FAILURE 142
111110110   20   26   25   25   23   14   24   27  5.916300 0.656607 SUCCESS 143
111111000   23   24   19   15   27   28   15   30 10.974487 0.203149 SUCCESS 144
111111010   31   35   24   24   26   26   13   20 13.162992 0.106363 SUCCESS 145
111111100   24   19   16   26   23   22   19   32  8.347751 0.400259 SUCCESS 146
111111110   28   25   22   25   22   23   19   31  4.231561 0.835650 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   29   31   22   21   27   17   32   18 10.264845 0.246927 SUCCESS   0
000000011   22   18   20   21   21   15   25   22  7.777787 0.455472 SUCCESS   1
000000101   30   35   23   26   30   27   27   19  9.420159 0.308100 SUCCESS   2
000000111   29   22   22   30   26   22   23   26  3.257789 0.917154 SUCCESS   3
000001001   22   28   23   23   31   26   28   20  4.283195 0.830711 SUCCESS   4
000001011   28   29   24   16   32   30   29   23  9.199057 0.325783 SUCCESS   5
000001101   25   17   18   23   24   23   26   27  4.636693 0.795607 SUCCESS   6
000001111   28   21   26   22   24   26   23   18  3.323987 0.912413 SUCCESS   7
000010001   19   18   17   16   22   25   20   23  9.438032 0.306701 SUCCESS   8
000010011   21   31   27   16   22   22   23   23  6.263839 0.617704 SUCCESS   9
000010101   27   20   25   26   17   25   33   20  7.518953 0.481810 SUCCESS  10
000010111   26   24   28   19   31   27   29   19  6.164542 0.628807 SUCCESS  11
000011001   25   27   25   19   25   15   24   17  7.635461 0.469864 SUCCESS  12
000011011   21   20   19   22   25   25   25   26  2.942024 0.937943 SUCCESS  13
000011101   20   17   28   12   18   25   25   31 13.812395 0.086788 SUCCESS  14
000011111   34   24   30   22   26   22   19   22  7.316387 0.502913 SUCCESS  15
000100011   20   25   22   21   29   25   28   24  3.036688 0.932034 SUCCESS  16
000100101   25   22   25   29   25   38   33   27 12.446068 0.132383 SUCCESS  17
000100111   18   33   27   21   19   27   32   27  9.901418 0.272013 SUCCESS  18
000101001   22   30   23   25   26   25   11   24  9.407581 0.309087 SUCCESS  19
000101011   22   18   24   21   24   21   30   20  5.119276 0.744755 SUCCESS  20
000101101   25   26   13   22   29   17   21   26  9.686275 0.287739 SUCCESS  21
000101111   27   21   31   21   25   29   23   22  4.350717 0.824176 SUCCESS  22
000110011   26   28   16   16   26   21   19   24  8.474190 0.388571 SUCCESS  23
000110101   27   17   25   27   20   20   24   16  7.542122 0.479423 SUCCESS  24
000110111   17   22   26   24   34   21   19   29  9.205015 0.325298 SUCCESS  25
000111001   22   27   29   32   28   29   23   24  5.411871 0.712783 SUCCESS  26
000111011   20   21   31   24   27   29   23   31  6.275093 0.616447 SUCCESS  27
000111101   27   20   28   24   23   23   27   23  2.197959 0.974333 SUCCESS  28
000111111   28   25   34   15   29   19   20   30 12.493731 0.130497 SUCCESS  29
001000011   29   27   23   24   27   33   18   22  6.672943 0.572295 SUCCESS  30
001000101   21   23   29   22   24   26   17   31  5.993751 0.647932 SUCCESS  31
001000111   26   26   21   17   29   22   27   20  5.272855 0.728055 SUCCESS  32
001001011   20   18   28   35   21   28   27   22  9.434722 0.306960 SUCCESS  33
001001101   31   37   33   20   28   23   18   22 15.139002 0.056498 SUCCESS  34
001001111   25   32   24   21   24   36   24   22  8.919040 0.349172 SUCCESS  35
001010011   20   30   24   28   27   25   19   29  5.139135 0.742607 SUCCESS  36
001010101   32   29   28   31   20   37   26   25 13.412559 0.098421 SUCCESS  37
001010111   25   23   19   29   18   33   27   24  7.392515 0.494935 SUCCESS  38
001011011   17   22   17   27   28   21   27   23  6.576955 0.582885 SUCCESS  39
001011101   22   27   28   19   22   23   32   23  5.172234 0.739019 SUCCESS  40
001011111   21   13   22   26   30   26   23   23  7.949902 0.438379 SUCCESS  41
001100101   24   29   19   19   24   26   24   15  7.237611 0.511227 SUCCESS  42
001100111   24   26   19   22   26   22   20   18  4.500325 0.809401 SUCCESS  43
001101011   20   22   33   23   33   18   22   20 10.213211 0.250379 SUCCESS  44
001101101   25   23   19   24   16   26   20   29  6.153288 0.630066 SUCCESS  45
001101111   24   22   20   26   33   19   20   19  7.602362 0.473243 SUCCESS  46
001110101   19   24   25   17   15   20   18   34 13.777972 0.087739 SUCCESS  47
001110111   18   20   27   32   28   25   28   28  6.952960 0.541716 SUCCESS  48
001111011   25   16   19   27   32   31   28   28  9.918629 0.270784 SUCCESS  49
001111101   29   20   26   27   19   20   21   24  4.662510 0.792963 SUCCESS  50
001111111   21   25   25   20   23   26   26   28  2.189353 0.974649 SUCCESS  51
010000011   26   13   21   23   32   22   16   18 13.599899 0.092809 SUCCESS  52
010000111   35   20   21   20   21   21   17   29 11.085038 0.196927 SUCCESS  53
010001011   32   28   18   21   22   23   23   29  6.527969 0.588307 SUCCESS  54
010001111   21   18   24   17   26   22   23   25  5.000120 0.757563 SUCCESS  55
010010011   30   37   28   24   29   28   22   22 10.547510 0.228679 SUCCESS  56
010010111   19   20   27   37   33   22   22   37 19.418702 0.012774 SUCCESS  57
010011011   31   24   37   26   22   20   27   22 10.283380 0.245697 SUCCESS  58
010011111   26   27   30   26   20   28   20   26  4.130940 0.845120 SUCCESS  59
010100011   22   24   25   21   23   20   29   25  2.569992 0.958387 SUCCESS  60
010100111   22   29   22   29   24   23   26   19  3.714555 0.881916 SUCCESS  61
010101011   24   25   32   33   18   31   31   34 14.937760 0.060367 SUCCESS  62
010101111   24   22   27   22   14   32   21   29  9.196410 0.325999 SUCCESS  63
010110011   26   16   14   28   26   24   29   18 10.974487 0.203149 SUCCESS  64
010110111   16   25   22   30   19   12   24   19 13.565476 0.093818 SUCCESS  65
010111011   16   26   31   28   24   24   33   25  8.656234 0.372120 SUCCESS  66
010111111   24   18   24   26   22   28   26   22  3.002265 0.934215 SUCCESS  67
011000111   30   27   23   27   28   27   21   28  3.860852 0.869454 SUCCESS  68
011001111   27   18   19   24   22   19   31   16  9.575724 0.296075 SUCCESS  69
011010111   26   23   25   20   32   22   21   13  9.712092 0.285818 SUCCESS  70
011011111   19   20   16   22   30   19   22   31  9.940475 0.269229 SUCCESS  71
011101111   16   14   20   25   25   20   32   29 12.584422 0.126971 SUCCESS  72
011111111   19   25   20   23   26   23   24   27  2.637514 0.955010 SUCCESS  73
100000000   29   31   22   21   27   17   32   18 10.264845 0.246927 SUCCESS  74
100010000   24   22   19   31   27   21   31   19  7.188625 0.516425 SUCCESS  75
100100000   27   17   33   22   27   33   31   27 11.538494 0.173013 SUCCESS  76
100101000   24   34   20   19   25   37   25   27 13.012061 0.111435 SUCCESS  77
100110000   26   31   18   24   23   23   23   36  9.647218 0.290665 SUCCESS  78
100111000   24   31   25   21   23   21   28   17  5.798467 0.669795 SUCCESS  79
101000000   25   33   14   21   16   16   24   23 14.286372 0.074600 SUCCESS  80
101000100   25   34   28   26   33   34   31   27 13.752816 0.088440 SUCCESS  81
101001000   31   29   40   22   21   25   15   20 18.366154 0.018643 SUCCESS  82
101001100   20   33   26   20   24   25   20   31  7.570587 0.476498 SUCCESS  83
101010000   32   28   17   25   18   20   17   19 11.439859 0.178000 SUCCESS  84
101010100   28   32   23   29   19   24   21   22  5.952047 0.652604 SUCCESS  85
101011000   20   26   33   16   27   28   25   27  8.189538 0.415178 SUCCESS  86
101011100   25   24   26   18   27   24   27   15  6.187711 0.626214 SUCCESS  87
101100000   25   24   27   26   26   29   25   23  1.521416 0.992346 SUCCESS  88
