		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
000010101   22   30   27   22   27   27   20   12 10.009321 0.264372 SUCCESS  10
000010111   28   34   28   17   24   29   26   33 11.470972 0.176414 SUCCESS  11
000011001   23   21   20   24   35   29   26   32  9.614119 0.293160 SUCCESS  12
000011011   22   15   23   19   20   27   30   16 10.727569 0.217618 SUCCESS  13
000011101   20   26   21   28   24   16   19   22  6.440588 0.598005 SUCCESS  14
000011111   29   24   30   18   21   30   27   20  6.892720 0.548251 SUCCESS  15
000100011   31   29   23   30   18   26   29   24  6.902650 0.547172 SUCCESS  16
000100101   25   23   33   16   26   29   24   29  8.130622 0.420816 SUCCESS  17
000100111   18   26   26   27   20   17   21   29  6.763634 0.562336 SUCCESS  18
000101001   24   26   21   30   23   25   28   23  2.664655 0.953610 SUCCESS  19
000101011   21   23   28   28   27   21   25   20  3.282282 0.915415 SUCCESS  20
000101101   32   22   36   32   17   29   22   19 15.536852 0.049510 SUCCESS  21
000101111   19   29   33   16   23   24   20   24  9.170592 0.328110 SUCCESS  22
000110011   24   19   28   21   26   30   29   31  6.461771 0.595651 SUCCESS  23
000110101   18   22   20   27   29   11   38   28 19.974765 0.010432 SUCCESS  24
000110111   20   23   23   23   15   22   26   19  6.397559 0.602791 SUCCESS  25
000111001   36   19   17   28   29   26   29   27 11.995260 0.151415 SUCCESS  26
000111011   29   26   24   19   20   14   17   24  9.973574 0.266886 SUCCESS  27
000111101   30   31   27   19   33   23   22   22  8.402034 0.395215 SUCCESS  28
000111111   27   28   31   25   25   27   17   29  6.216176 0.623031 SUCCESS  29
001000011   23   26   17   26   26   28   27   22  3.807894 0.874027 SUCCESS  30
001000101   20   27   22   28   17   33   30   18 10.417100 0.236962 SUCCESS  31
001000111   29   27   15   26   25   32   25   26  7.622222 0.471214 SUCCESS  32
001001011   26   16   26   21   24   17   23   32  8.551641 0.381517 SUCCESS  33
001001101   24   22   27   27   23   32   24   25  3.376945 0.908527 SUCCESS  34
001001111   16   32   29   26   20   18   22   23  9.322848 0.315797 SUCCESS  35
001010011   22   34   26   28   29   26   25   23  5.911666 0.657126 SUCCESS  36
001010101   27   24   29   17   23   27   26   30  5.317208 0.723197 SUCCESS  37
001010111   22   22   23   19   22   19   16   23  6.354530 0.607584 SUCCESS  38
001011011   32   17   24   28   22   23   26   23  5.841496 0.664981 SUCCESS  39
001011101   18   20   26   24   29   27   24   27  4.146828 0.843639 SUCCESS  40
001011111   28   25   29   18   25   24   16   24  6.213529 0.623327 SUCCESS  41
001100101   26   34   22   23   34   20   24   37 15.800982 0.045319 SUCCESS  42
001100111   27   20   33   26   21   22   25   26  5.206657 0.735277 SUCCESS  43
001101011   24   19   16   33   30   21   32   21 12.120374 0.145913 SUCCESS  44
001101101   26   22   17   24   30   31   32   21  8.791278 0.360208 SUCCESS  45
001101111   18   22   26   24   20   29   26   16  6.907283 0.546668 SUCCESS  46
001110101   25   27   27   23   20   28   31   29  4.784314 0.780361 SUCCESS  47
001110111   21   18   21   19   27   17   21   18  8.777376 0.361423 SUCCESS  48
001111011   15   33   26   27   33   21   25   27 11.198236 0.190718 SUCCESS  49
001111101   29   27   26   28   19   18   28   24  5.367518 0.717669 SUCCESS  50
001111111   25   34   32   24   21   22   19   30  9.673035 0.288728 SUCCESS  51
010000011   27   22   31   19   25   24   32   15  9.823966 0.277599 SUCCESS  52
010000111   26   27   23   26   24   29   31   30  4.666482 0.792555 SUCCESS  53
010001011   19   30   26   27   17   24   28   17  8.153791 0.418593 SUCCESS  54
010001111   18   25   25   28   32   29   18   27  7.681138 0.465221 SUCCESS  55
010010011   15   22   24   31   16   27   31   26 11.069150 0.197812 SUCCESS  56
010010111   24   26   23   20   30   34   24   29  7.156850 0.519808 SUCCESS  57
010011011   18   26   24   30   19   22   21   18  6.881466 0.549474 SUCCESS  58
010011111   24   24   26   34   21   15   23   27  8.629093 0.374544 SUCCESS  59
010100011   23   27   30   19   32   23   27   30  7.080722 0.527949 SUCCESS  60
010100111   23   25   25   33   30   26   20   27  5.792509 0.670461 SUCCESS  61
010101011   32   25   25   20   22   27   24   30  5.164953 0.739809 SUCCESS  62
010101111   24   21   28   21   24   20   22   37  9.332777 0.315006 SUCCESS  63
010110011   24   26   18   22   26   18   15   24  7.685772 0.464751 SUCCESS  64
010110111   25   24   18   24   24   32   33   26  7.461360 0.487768 SUCCESS  65
010111011   27   19   21   29   29   34   25   22  7.969761 0.436430 SUCCESS  66
010111111   25   26   28   23   27   19   15   29  6.917213 0.545591 SUCCESS  67
011000111   24   22   24   22   24   11   23   17 10.515073 0.230717 SUCCESS  68
011001111   28   23   22   24   19   29   25   32  5.478069 0.705469 SUCCESS  69
011010111   26   23   24   26   26   28   36   19  7.902239 0.443078 SUCCESS  70
011011111   24   17   23   16   25   21   30   20  8.050523 0.428551 SUCCESS  71
011101111   23   14   15   19   21   24   27   26 10.532285 0.229634 SUCCESS  72
011111111   25   32   27   24   28   23   25   29  4.301731 0.828926 SUCCESS  73
100000000   22   19   25   16   21   29   24   23  5.958004 0.651936 SUCCESS  74
100010000   21   22   30   24   32   29   20   27  6.520687 0.589114 SUCCESS  75
100100000   26   20   29   19   19   23   28   18  6.661689 0.573534 SUCCESS  76
100101000   21   26   39   16   34   34   27   25 20.732731 0.007892 FAILURE  77
100110000   19   33   31   24   25   25   28   26  6.911255 0.546237 SUCCESS  78
100111000   25   15   34   22   30   23   19   24 10.560750 0.227851 SUCCESS  79
101000000   33   18   16   20   19   25   20   27 11.033403 0.199814 SUCCESS  80
101000100   34   17   22   24   28   31   28   27  9.707458 0.286162 SUCCESS  81
101001000   23   24   21   22   23   22   23   17  3.551046 0.895192 SUCCESS  82
101001100   21   30   31   25   23   19   32   28  7.995578 0.433902 SUCCESS  83
101010000   26   25   28   29   22   26   23   22  2.249594 0.972388 SUCCESS  84
101010100   23   25   22   26   23   26   17   19  4.195814 0.839038 SUCCESS  85
101011000   24   27   18   27   18   21   35   22  9.543949 0.298503 SUCCESS  86
101011100   22   20   18   22   23   23   24   22  3.457707 0.902447 SUCCESS  87
101100000   26   29   24   24   16   21   27   22  5.027261 0.754659 SUCCESS  88
101100100   18   15   32   30   19   24   22   21 11.228688 0.189075 SUCCESS  89
101101000   25   27   28   28   25   27   29   33  5.734917 0.676897 SUCCESS  90
101101100   27   22   33   32   30   21   19   24  9.173240 0.327893 SUCCESS  91
101110000   23   24   18   27   24   27   25   26  2.528287 0.960399 SUCCESS  92
101110100   23   20   26   30   27   22   26   24  2.986377 0.935210 SUCCESS  93
101111000   22   21   20   19   22   29   24   22  4.178603 0.840660 SUCCESS  94
101111100   25   29   22   13   22   27   23   19  8.508613 0.385426 SUCCESS  95
110000000   16   22   25   21   29   22   20   25  5.712410 0.679410 SUCCESS  96
110000010   22   31   26   19   21   33   22   27  7.587799 0.474734 SUCCESS  97
110000100   19   26   36   31   25   30   32   21 13.174246 0.105993 SUCCESS  98
110001000   17   29   34   21   24   22   26   20  8.789954 0.360324 SUCCESS  99
110001010   21   23   25   29   18   21   24   36  9.417511 0.308308 SUCCESS 100
110010000   19   16   22   25   13   26   25   34 14.016284 0.081342 SUCCESS 101
110010010   24   25   25   25   31   16   24   23  4.976950 0.760037 SUCCESS 102
110010100   22   28   30   20   36   27   22   25  9.190452 0.326485 SUCCESS 103
110011000   21   25   26   24   22   22   21   21  2.086085 0.978258 SUCCESS 104
110011010   25   28   14   36   26   26   21   27 11.841681 0.158409 SUCCESS 105
110100000   41   20   22   28   20   29   16   27 18.281420 0.019213 SUCCESS 106
110100010   32   21   22   24   25   25   32   20  6.486264 0.592932 SUCCESS 107
110100100   18   24   18   24   20   16   34   24 11.202870 0.190467 SUCCESS 108
110101000   23   22   24   27   28   24   26   38  9.122930 0.332032 SUCCESS 109
110101010   28   25   18   29   22   26   15   19  8.525824 0.383860 SUCCESS 110
110101100   21   19   28   32   26   14   25   20 10.246309 0.248162 SUCCESS 111
110110000   24   30   33   23   27   18   28   19  8.359005 0.399210 SUCCESS 112
110110010   24   18   26   29   27   26   24   19  4.383816 0.820941 SUCCESS 113
110110100   27   24   25   25   31   33   30   27  6.921185 0.545160 SUCCESS 114
110111000   18   27   18   21   19   24   24   26  5.601859 0.691731 SUCCESS 115
110111010   22   26   28   33   29   26   23   24  5.131854 0.743395 SUCCESS 116
110111100   28   22   23   22   23   30   28   23  3.164450 0.923617 SUCCESS 117
111000000   24   20   33   18   28   23   22   23  6.654407 0.574336 SUCCESS 118
111000010   20   29   21   31   24   34   27   19  9.486357 0.302941 SUCCESS 119
111000100   17   31   31   20   23   24   16   23  9.992109 0.265580 SUCCESS 120
111000110   21   18   23   17   19   21   27   23  6.719281 0.567201 SUCCESS 121
111001000   17   26   16   33   15   24   24   37 19.034091 0.014678 SUCCESS 122
111001010   27   22   30   22   23   27   27   23  2.842727 0.943836 SUCCESS 123
111001100   31   35   20   19   34   21   19   27 14.578967 0.067868 SUCCESS 124
111010000   37   23   19   22   26   34   21   25 12.808171 0.118622 SUCCESS 125
111010010   21   21   23   24   22   21   26   21  2.399201 0.966266 SUCCESS 126
111010100   28   23   30   20   23   24   30   34  8.106129 0.423172 SUCCESS 127
111010110   24   28   27   18   25   27   26   31  4.834625 0.775097 SUCCESS 128
111011000   20   28   30   23   29   16   29   21  8.053170 0.428294 SUCCESS 129
111011010   27   20   27   37   38   31   28   24 18.361520 0.018674 SUCCESS 130
111011100   14   28   20   16   26   27   22   30 10.906965 0.207027 SUCCESS 131
111100000   22   23   23   18   23   24   18   14  8.548993 0.381757 SUCCESS 132
111100010   17   25   33   23   25   21   19   25  7.306457 0.503958 SUCCESS 133
111100100   20   28   25   33   27   21   20   30  7.444149 0.489556 SUCCESS 134
111100110   29   31   17   26   31   29   21   26  8.512584 0.385064 SUCCESS 135
111101000   37   24   21   24   24   27   22   24  7.774477 0.455804 SUCCESS 136
111101010   20   25   25   20   22   21   21   28  3.441819 0.903658 SUCCESS 137
111101100   20   27   30   31   27   18   23   23  6.469053 0.594842 SUCCESS 138
111101110   12   18   23   18   22   27   22   29 11.735764 0.163389 SUCCESS 139
111110000   18   35   28   14   18   21   23   19 15.168129 0.055958 SUCCESS 140
111110010   25   15   30   23   25   26   19   31  8.374893 0.397732 SUCCESS 141
111110100   34   20   25   26   25   17   23   22  7.510347 0.482699 SUCCESS 142
111110110   29   29   29   32   20   16   22   20 10.010645 0.264280 SUCCESS 143
111111000   23   26   32   21   19   20   24   25  5.205333 0.735421 SUCCESS 144
111111010   25   28   30   21   25   14   19   25  8.229919 0.411339 SUCCESS 145
111111100   21   33   35   21   25   19   26   35 14.995353 0.059236 SUCCESS 146
111111110   25   32   27   24   28   23   25   29  4.301731 0.828926 SUCCESS 147

		  NONPERIODIC TEMPLATES TEST
-------------------------------------------------------------------------------------
		  COMPUTATIONAL INFORMATION
-------------------------------------------------------------------------------------
	LAMBDA = 24.398438	M = 12500	N = 8	m = 9	n = 100000
-------------------------------------------------------------------------------------
		F R E Q U E N C Y
Template   W_1  W_2  W_3  W_4  W_5  W_6  W_7  W_8    Chi^2   P_value Assignment Index
-------------------------------------------------------------------------------------
000000001   20   35   19   24   31   23   31   20 11.418014 0.179120 SUCCESS   0
000000011   31   30   26   29   25   24   24   17  6.529293 0.588160 SUCCESS   1
000000101   23   28   19   24   23   27   31   29  4.986880 0.758977 SUCCESS   2
000000111   21   22   26   24   27   17   30   18  6.518039 0.589407 SUCCESS   3
000001001   32   34   28   32   33   20   26   23 13.497292 0.095846 SUCCESS   4
000001011   32   28   23   26   19   22   26   25  4.791596 0.779601 SUCCESS   5
000001101   30   28   25   31   23   19   24   25  5.080219 0.748969 SUCCESS   6
000001111   24   30   25   25   24   17   34   26  7.706955 0.462606 SUCCESS   7
000010001   28   22   24   28   28   23   34   25  5.903060 0.658090 SUCCESS   8
000010011   28   31   24   28   26   28   32   25  6.073851 0.638960 SUCCESS   9
000010101   20   27   24   16   19   24   23   21  5.914976 0.656755 SUCCESS  10
000010111   31   31   24   23   20   23   28   27  5.521098 0.700701 SUCCESS  11
000011001   23   24   31   22   26   31   24   23  4.224279 0.836342 SUCCESS  12
000011011   29   21   19   23   32   23   14   23  9.898770 0.272203 SUCCESS  13
000011101   26   30   21   22   25   18   26   22  4.273266 0.831665 SUCCESS  14
000011111   30   17   26   21   27   24   34   28  8.995168 0.342704 SUCCESS  15
000100011   21   30   23   28   29   26   29   20  5.173558 0.738875 SUCCESS  16
000100101   31   34   30   22   31   21   17   23 12.062782 0.148425 SUCCESS  17
000100111   25   25   18   21   31   26   31   23  6.138725 0.631696 SUCCESS  18
000101001   26   21   27   15   22   30   30   28  8.078988 0.425793 SUCCESS  19
000101011   15   28   25   17   19   25   25   27  8.178285 0.416252 SUCCESS  20
000101101   23   29   24   28   32   23   20   24  4.893541 0.768892 SUCCESS  21
000101111   28   28   23   25   27   28   26   31  3.988614 0.858149 SUCCESS  22
000110011   29   21   23   20   23   22   19   23  3.933008 0.863117 SUCCESS  23
000110101   18   27   23   31   26   22   35   31 10.910937 0.206797 SUCCESS  24
000110111   30   27   24   21   22   20   24   24  3.188943 0.921947 SUCCESS  25
000111001   18   20   21   35   23   26   29   26  9.002449 0.342089 SUCCESS  26
000111011   30   31   26   27   26   25   30   33  8.159087 0.418086 SUCCESS  27
000111101   19   25   17   27   20   14   24   24  9.269889 0.320043 SUCCESS  28
000111111   30   15   27   22   27   34   22   27 10.325085 0.242946 SUCCESS  29
001000011   21   12   27   18   30   29   20   26 12.177967 0.143438 SUCCESS  30
001000101   28   23   32   23   24   22   34   23  7.402444 0.493898 SUCCESS  31
001000111   26   32   24   26   25   25   29   26  3.708597 0.882412 SUCCESS  32
001001011   34   29   26   17   32   21   29   27 11.351816 0.182550 SUCCESS  33
001001101   28   29   28   36   27   28   29   21  9.921277 0.270595 SUCCESS  34
001001111   19   29   24   22   26   31   25   23  4.435451 0.815856 SUCCESS  35
001010011   27   27   24   27   15   22   30   25  6.197641 0.625104 SUCCESS  36
001010101   24   15   34   20   25   26   23   19  9.915982 0.270973 SUCCESS  37
001010111   25   31   26   21   20   21   25   25  3.799288 0.874763 SUCCESS  38
001011011   17   31   32   27   32   19   17   22 13.145781 0.106931 SUCCESS  39
001011101   34   29   29   19   20   20   22   21  9.306960 0.317067 SUCCESS  40
001011111   27   31   26   22   24   32   27   30  6.556434 0.585155 SUCCESS  41
001100101   31   20   30   26   28   39   27   18 15.707643 0.046761 SUCCESS  42
001100111   24   24   29   15   21   17   29   22  8.601952 0.376978 SUCCESS  43
001101011   25   23   23   37   27   20   30   31 11.190955 0.191112 SUCCESS  44
001101101   23   15   19   22   32   25   24   21  8.263018 0.408209 SUCCESS  45
001101111   25   24   27   25   26   23   24   21  1.011691 0.998173 SUCCESS  46
001110101   18   28   21   27   24   17   23   24  5.475421 0.705762 SUCCESS  47
001110111   19   28   27   30   25   22   23   31  5.588620 0.693203 SUCCESS  48
001111011   19   29   17   19   16   21   20   23 10.065589 0.260453 SUCCESS  49
001111101   19   22   17   17   25   28   31   29  9.424793 0.307737 SUCCESS  50
001111111   20   23   27   18   14   33   29   28 12.085951 0.147410 SUCCESS  51
